UID,ChainName,Name,Est,Address,City,St,zip,Phone,latitude,longitude,Amenities,RecordID,Web,Booking,Comments,Pin,Rating,Reviews
171256,Campground,Silver Springs Campground,127,5238 Young Road,Stow,OH,44224,330-689-5100,41.194439,-81.404852,"$$, 27 sites, May-Oct, All ages, Tents, 40 ft max RV length, 1092 ft elev, 27 electric only sites, 20/30 amp, tables, grill, water, toilets, showers, dump, pet friendly, playground, fish, trail, hike, horses (C)",34292,http://stowohio.org/silver-springs-campground/,,,cp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=34292
171257,Campground,KOA Holiday Streetsboro,58,187 State Route 303,Streetsboro,OH,44241-5245,330-650-2552,41.2398301,-81.38744315,"$$$$$, 250 sites, May 1-Oct 31, All ages, Tents Only sites: 40, 95 ft max RV length, 1048 ft elev, Accepts Big Rigs, 15 pull thrus, 225 full hookups, electric, 25 elec-water hookups, 20/30/50 amp, 50 amp sites, tables, grill, water, toilets, showers, dump, RV Storage, propane, laundry, firewood, internet, cable tv, pet friendly extra rules, playground, Seasonals, (C)",26234,http://koa.com/campgrounds/streetsboro/,http://koa.com/campgrounds/streetsboro/reserve/,,koa_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=26234
171258,Campground,Woodside Lake Park,57,2486 Frost Rd,Streetsboro,OH,44241,330-626-4251,41.25908,-81.30312,"$$$$$, 250 sites, Apr 15-Oct 15, All ages, Tents Only sites: 20, 1151 ft elev, Accepts Big Rigs, 14 pull thrus, electric, 210 elec-water hookups, 20/30/50 amp, 14 amp sites, tables, grill, water, toilets, showers, dump, Clubs-GSC, propane, laundry, internet, pet friendly, playground, Seasonals, (C)",26235,http://woodsidelake.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=262
171261,Campground,Rustic Lakes Campgrounds Inc,57,44901 New London Eastern Road,Sullivan,OH,44880,440-647-3804,41.07011,-82.19946,"$$$, 290 sites, May 1-Oct 15, All ages, Tents Only sites: 12, 1065 ft elev, Heater Not Allowed, 37 full hookups, electric, 253 elec-water hookups, 20/30/50 amp, 10 amp sites, tables, grill, water, toilets, dump, Clubs-PA-AM, laundry, firewood, internet, pet friendly extra rules, pool, playground, 200 Seasonals, (C)",26236,http://www.rusticlakescampgrounds.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=262
171262,Campground,KOA Sunbury Columbus North,58,8644 Porter Central Rd,Sunbury,OH,43074,740-625-6600,40.337941,-82.793895,"$$$$$, 98 sites, Apr 30-Oct 31, All ages, Tents, 60 ft max RV length, 1127 ft elev, Accepts Big Rigs, 16 pull thrus, electric, 92 elec-water hookups, 20/30/50 amp, 4 amp sites, tables, grill, water, toilets, showers, dump, propane, firewood, internet, pet friendly extra rules, pool, playground, Seasonals, (C)",26237,http://koa.com/campgrounds/sunbury/,http://koa.com/campgrounds/sunbury/reserve/,,koa_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=26237
171263,Campground,Big Sandy Toledo-Maumee Campground,57,4035 South Berkey Southern Road,Swanton,OH,43558,419-826-8784,41.56671,-83.82462,"$$$, 180 sites, Apr 22-Oct 1, All ages, Tents sites: 90, 673 ft elev, Accepts Big Rigs, Heater Not Allowed, 16 pull thrus, 10 full hookups, electric, 150 elec-water hookups, 20/30/50 amp, 4 amp sites, tables, grill, water, dump, laundry, firewood, internet, pet friendly, playground, 100 Seasonals, (C)",26238,,https://www.bigsandycampground.org/,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=26238
171264,Campground,Bluegrass Campground,57,5751 Waterville Swanton Road,Swanton,OH,43558,419-875-5110,41.53531,-83.870983,"$$$, 100 sites, April-October, All ages, Tents, 673 ft elev, Accepts Big Rigs, pull thrus, full hookups, electric, 30/50 amp, water, toilets, showers, dump, propane, laundry, firewood, internet, pet friendly, playground, store, fish, 2 cabins (C)",36308,http://www.bluegrasscampground.com/,,,camp_rvt_pin,3,http://www.allstays.com/Campgrounds-reviews/36308.php
171265,Campground,Hidden Lake Campgrounds,57,6405 S Fulton Lucas Rd,Swanton,OH,43558,419-875-5476,41.522882,-83.882797,"All ages, 669 ft elev, (C)",26239,,,,camp_rvt_pin,0,http://www.allstays.com/Campgrounds-reviews/26239.php
171266,Campground,KOA Holiday Grand River Valley,58,6445 Ledge Road,Thompson,OH,44086,440-298-1311,41.696698,-81.035149,"$$$$$, 120 sites, May 1-Oct 31, All ages, Tents Only sites: 35, 60 ft max RV length, 1102 ft elev, Accepts Big Rigs, Heater Not Allowed, 11 pull thrus, 49 full hookups, electric, 71 elec-water hookups, 20/30/50 amp, 7 amp sites, tables, grill, water, toilets, dump, laundry, firewood, internet, cable tv, pet friendly extra rules, pool, playground, Seasonals, (C)",26240,http://koa.com/campgrounds/thompson,http://koa.com/campgrounds/thompsonreserve/,,koa_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=26240
171267,Campground,Lily of the Valley Campground,57,16780 Thompson Road,Thompson,OH,44086,440-298-3870,41.689979,-81.043314,"$$$, 120 sites, All ages, Tents, 1210 ft elev, Accepts Big Rigs, pull thrus, electric, 30 amp, water, pet friendly, (C)",36309,,,,camp_rvt_pin,2,http://www.allstays.com/Campgrounds-reviews/36309.php
171268,Campground,Meadowbrook Park,127,5430 West Tiffin Street,Tiffin,OH,44883,419-937-2242,41.13,-83.274,"$$$, 225 sites, Apr-Oct, All ages, 40 ft max RV length, 762 ft elev, Accepts Big Rigs, 6 pull thrus, full hookups, electric only sites, 225 elec-water hookups, water, toilets, pet friendly, (C)",26241,http://mbpark.org/,,,cp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=262
171269,Campground,Walnut Grove RV Resort,57,7325 S Township Rd 131,Tiffin,OH,44883,419-448-0914,41.023176,-83.204749,"$$$, 235 sites, May 1-Oct 31, All ages, Tents sites: 20, 761 ft elev, Accepts Big Rigs, 39 pull thrus, 149 full hookups, 30 electric only sites, 56 elec-water hookups, 15/20/30/50 amp, 118 amp sites, tables, grill, water, toilets, dump, laundry, firewood, internet, pet friendly, pool, playground, Seasonals, (C)",26242,https://walnutgrovervresort.com/,https://walnutgrovervresort.com/,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=26242
171270,Campground,Jellystone Akron Canton,57,12712 Hoover Ave NW,Uniontown,OH,44685,330-877-9800,40.974784,-81.378815,"$$$$, 175 sites, May 1-Oct 15, All ages, Tents sites: 20, 1138 ft elev, Accepts Big Rigs, 20 pull thrus, 150 full hookups, electric, 25 elec-water hookups, 30/50 amp, 25 amp sites, tables, grill, water, toilets, dump, RV Storage, LP bottle exchange, firewood, internet, pet friendly extra rules, pool, playground, Seasonals, (C)",26244,https://akroncantonjellystone.com/,https://akroncantonjellystone.com/,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=26244
171271,Campground,Rittenhouse Resort,57,4739 Woodville Pike,Urbana,OH,43078,937-652-3400,40.175662,-83.844929,"$$$$, 165 sites, late Apr-early Oct, RVs only, All Ages, No tent, 39 ft max RV length, 1098 ft elev, 145 pull thrus, electric, 165 elec-water hookups, 30/50 amp, 6 amp sites, water, toilets, showers, dump, internet, pet friendly extra rules, (C)",38079,http://www.rittenhouseresort.net/,,,camp_rv_pin,3,https://www.allstays.com/reviews2/review.php?LocID=380
171272,Campground,Pleasant View Recreation,57,12611 Township Rd 218,Van Buren,OH,45889,419-299-3897,41.136766,-83.63814,"$$$$, 380 sites, All Year, All ages, Tents sites: 70, 50 ft max RV length, 778 ft elev, Accepts Big Rigs, 22 pull thrus, 244 full hookups, electric, 136 elec-water hookups, 20/30/50 amp, 60 amp sites, tables, grill, water, toilets, showers, dump, RV Storage, propane, laundry, firewood, internet, pet friendly, pool, playground, fish, Seasonals, (C)",26245,http://www.abcamping.net/pleasantview/,,,camp_rvt_pin,2,https://www.allstays.com/reviews2/review.php?LocID=262
171273,Campground,Van Buren State Park,60,12259 Township Rd 218,Van Buren,OH,45889,419-832-7662,41.136844,-83.619826,"$$$, 75 sites, All Year, All ages, Tents, 55 ft max RV length, 774 ft elev, Accepts Big Rigs, electric only sites, 30/50 amp, tables, grill, water, pit toi, dump, pet friendly extra rules, playground, fish, trail, hike, (C)",26246,https://ohiodnr.gov/wps/portal/gov/odnr/go-and-do/plan-a-visit/find-a-property/van-buren-state-park-campground,https://reserveohio.com/OhioCampWeb/Facilities/SearchViewUnitAvailabity.aspx?map_id=381,,sp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=26246
171274,Campground,Timber Woods Camping Resort,57,10856 Liberty Union Rd,Van Wert,OH,45891,419-238-1124,40.846613,-84.62948,"$$$, 158 sites, Apr 15-Nov 1, All ages, Tents Only sites: 15, 791 ft elev, 4 pull thrus, 84 full hookups, electric, 59 elec-water hookups, 20/30/50 amp, 5 amp sites, tables, grill, water, dump, laundry, firewood, internet, cable tv, pet friendly, pool, playground, 70 Seasonals, (C)",26247,,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=26247
171275,Campground,Van Wert County Fairgrounds,127,1055 S Washington St,Van Wert,OH,45891,419-238-9270,40.855036,-84.584945,"$$$, 1200 sites, Apr 1-Nov 15, RVs only, All ages, No tent, 781 ft elev, 20 full hookups, electric, 800 elec-water hookups, 30 amp, water, dump, Clubs-ESC, internet, (C)",26248,http://vanwertcountyfair.com/,,,cp_rv_pin,3,//www.allstays.com/Campgrounds-reviews/26248.php
171276,Campground,Heritage Springs Campground,57,13891 Township Rd 199,Vanlue,OH,45890,419-387-7738,40.965387,-83.467117,"$$$, 166 sites, Apr 30-Oct 31, RVs only, All ages, No tent, 839 ft elev, 8 pull thrus, 144 full hookups, electric, 22 elec-water hookups, 20/30 amp, tables, grill, water, dump, RV Storage, laundry, firewood, pet friendly extra rules, playground, Seasonals, (C)",26249,,,,camp_rv_pin,3,https://www.allstays.com/reviews2/review.php?LocID=262
171277,Campground,Riverview RV Park,57,1270 Vermilion Road,Vermilion,OH,44089,209-606-0848,41.411932,-82.338765,"$$$$, 105 sites, May-Oct, RVs only, All ages, No tent, 40 ft max RV length, 596 ft elev, Accepts Big Rigs, pull thrus, full hookups, electric, 105 elec-water hookups, 30/50 amp, 20 amp sites, tables, water, toilets, showers, dump, pet friendly, playground, fish, boat launch, (C)",36310,https://riverviewrvparkandmarina.com/,https://riverviewrvparkandmarina.com/,,camp_rv_pin,1,https://www.allstays.com/reviews2/review.php?LocID=36310
171279,Campground,Cottonwood Lakes,57,8549 Althoff Road,Versailles,OH,45380,419-582-2610,40.29153,-84.49283,"$$$, 120 sites, Apr 15-Oct 15, All ages, Tents Only sites: 2, 984 ft elev, Accepts Big Rigs, 80 full hookups, electric, 38 elec-water hookups, 20/30/50 amp, 118 amp sites, tables, grill, water, dump, firewood, internet, pet friendly, playground, 80 Seasonals, (C)",26250,,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=262
171280,Campground,Walhonding Hills Campground,57,32236 Twp Rd 364,Walhonding,OH,43006,740-824-4575,40.391612,-82.165671,"$$$, 208 sites, All Ages, Tents sites: 56, 905 ft elev, 50 pull thrus, electric, 208 elec-water hookups, 30 amp, water, toilets, showers, dump, store, (C)",38080,http://walhondinghillscampground.com/home.htm,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=38080
171281,Campground,Timbercrest Camp and RV park,57,Ohio 515,Walnut Creek,OH,44687,330-893-2720,40.558894,-81.712345,"$$$$$, 66 sites, Apr 1-Nov 1, All ages, Tents sites: 10, 1184 ft elev, Accepts Big Rigs, 55 pull thrus, 55 full hookups, electric, 30/50 amp, 55 amp sites, tables, grill, water, toilets, showers, dump, laundry, firewood, internet, pet friendly, playground, trail, hike, (C)",36312,http://www.timbercrestrvpark.com/,,,camp_rvt_pin,5,http://www.allstays.com/Campgrounds-reviews/36312.php
171282,Campground,Glacier Hill Lakes Campground,57,11675 Wapakoneta Freyburg Rd,Wapakoneta,OH,45895,419-738-3005,40.523126,-84.14558,"200 sites, All Year, All ages, 974 ft elev, 25 pull thrus, 11 full hookups, electric, 200 elec-water hookups, dump, (C)",26251,http://www.glacier-hill-lakes.com/,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=262
171283,Campground,KOA Holiday Wapakoneta,58,14719 Cemetery Rd,Wapakoneta,OH,45895,419-738-6016,40.564837,-84.16468,"$$$$$, 66 sites, Apr-Oct 31, All ages, Tents Only sites: 15, 80 ft max RV length, 906 ft elev, Accepts Big Rigs, 49 pull thrus, 51 full hookups, electric, 15 elec-water hookups, 20/30/50 amp, 45 amp sites, tables, grill, water, toilets, showers, dump, RV Storage, propane, LP bottle exchange, laundry, firewood, internet, cable tv, pet friendly extra rules, pool, playground, (C)",26252,http://koa.com/campgrounds/wapakoneta/,http://koa.com/campgrounds/wapakoneta/reserve/,,koa_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=26252
171284,Campground,Arrowhead Lakes Resort,57,14296 Cemetery Rd,Wapakoneta,OH,45895,419-738-5000,40.561397,-84.163134,"$$$$, 258 sites, All Year, All ages, 50 ft max RV length, 899 ft elev, Accepts Big Rigs, 50 pull thrus, 135 full hookups, electric, 30 amp, water, toilets, dump, Clubs-AOR-CoastToCoast, laundry, internet, pet friendly, pool, playground, fish, (C)",26253,,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=262
171286,Campground,Willow Lake Park,57,6863 Mahoning Avenue Northwest,Warren,OH,44481,330-847-8614,41.33867,-80.85851,"$$$, 187 sites, May 1-Sep 30, All ages, Tents, 919 ft elev, Heater Not Allowed, 150 pull thrus, electric, 187 elec-water hookups, 15/20/30 amp, tables, grill, water, dump, RV Storage, laundry, firewood, pet friendly, pool, playground, 100 Seasonals, (C)",26254,,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=262
171287,Campground,Sunnys Campground,57,12399 County Road 13,Wauseon,OH,43567,419-337-3101,41.646081,-84.115098,"$$$, 100 sites, Apr-Sep, All ages, 40 ft max RV length, 774 ft elev, Accepts Big Rigs, 9 pull thrus, full hookups, electric, 100 elec-water hookups, 30/50 amp, 10 amp sites, water, toilets, showers, dump, Clubs-PA-AM, propane, pet friendly, store, (C)",26255,http://www.sunnyscampground.com/,,,camp_rvt_pin,3,https://www.allstays.com/reviews2/review.php?LocID=262
171288,Campground,Caesar Creek State Park,60,9000 Center Rd,Wilmington,OH,45177,937-488-4595,39.537874,-83.976109,"$$$$$, 283 sites, All Year, All ages, Tents, 40 ft max RV length, 884 ft elev, Accepts Big Rigs, 35 full hookups, 252 electric only sites, 20/30 amp, tables, grill, water, flush t, showers, dump, firewood, playground, fish, trail, hike, boat launch, 30 horses (C)",26256,https://ohiodnr.gov/wps/portal/gov/odnr/go-and-do/plan-a-visit/find-a-property/caesar-creek-state-park-campground,https://reserveohio.com/OhioCampWeb/Facilities/SearchViewUnitAvailabity.aspx?map_id=344,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=26256
171289,Campground,Frontier Campground,57,9580 Collett Rd,Waynesville,OH,45068,937-572-4894,39.564352,-84.014322,"$$$$, 77 sites, All Year, RVs only, All ages, No tent, 60 ft max RV length, 776 ft elev, Accepts Big Rigs, 3 pull thrus, 77 full hookups, electric, 28 elec-water hookups, 30/50 amp, 5 amp sites, tables, grill, water, toilets, showers, dump, firewood, internet, pet friendly, pool, playground, (C)",26257,https://frontiercamping.com/,,,camp_rv_pin,3,https://www.allstays.com/reviews2/review.php?LocID=26257
171290,Campground,Claremar Twin Lakes Camping Resort,57,47675 New London Eastern Road,New London,OH,44851,440-647-3318,41.07085,-82.25326,"$$$$$, 500 sites, May 1-Oct 15, All ages, Tents sites: 25, 60 ft max RV length, 1047 ft elev, Accepts Big Rigs, 25 pull thrus, electric, 100 elec-water hookups, 20/30/50 amp, tables, grill, water, toilets, showers, dump, RV Storage, propane, laundry, firewood, internet, pet friendly extra rules, playground, beach, store, fish, trail, hike, boat launch, Seasonals, 11 cabins, horses (C)",26152,https://twinlakescampingresort.com/,https://twinlakescampingresort.com/,,camp_rvt_pin,5,https://www.allstays.com/reviews2/review.php?LocID=26152
171291,Campground,Findley State Park,60,25381 State Route 58,Wellington,OH,44090,440-647-4490,41.124021,-82.207112,"$$$$, 257 sites, All Year, All ages, Tents, 60 ft max RV length, 912 ft elev, Accepts Big Rigs, 15 full hookups, 91 electric, 50 amp, 90 amp sites, tables, grill, water, toilets, showers, dump, laundry, firewood, playground, fish, trail, hike, 5 ADA sites, (C)",26258,https://ohiodnr.gov/wps/portal/gov/odnr/go-and-do/plan-a-visit/find-a-property/findley-state-park-campground,https://reserveohio.com/OhioCampWeb/Facilities/SearchViewUnitAvailabity.aspx?map_id=349,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=26258
171292,Campground,Panther Trails Campground,57,48081 Peck Wadsworth Rd,Wellington,OH,44090,440-647-5453,41.19012,-82.259379,"270 sites, May-Oct, All ages, 35 ft max RV length, 855 ft elev, 20 pull thrus, 115 full hookups, electric, 160 elec-water hookups, pet friendly extra rules, (C)",26259,,,,camp_rvt_pin,0,https://www.allstays.com/reviews2/review.php?LocID=262
171293,Campground,Lake Alma State Park,60,Lake Alma Rd,Wellston,OH,45692,740-384-4474,39.146545,-82.509826,"$$$$, 76 sites, All Year, All ages, Tents Only sites: 10, 50 ft max RV length, 675 ft elev, Accepts Big Rigs, 72 electric only sites, 30/50 amp, 50 amp sites, tables, grill, water, flush t, dump, firewood, playground, fish, trail, hike, (C)",26260,https://ohiodnr.gov/wps/portal/gov/odnr/go-and-do/plan-a-visit/find-a-property/lake-alma-state-park-campground,https://reserveohio.com/OhioCampWeb/Facilities/SearchViewUnitAvailabity.aspx?map_id=359,,sp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=26260
171294,Campground,Oak Crest Campground,57,4226 Township Road 187,West Liberty,OH,43357,937-593-7211,40.3026,-83.79926,"$$$$, 136 sites, Apr 15-Oct 31, All ages, Tents Only sites: 50, 35 ft max RV length, 1141 ft elev, 50 pull thrus, 34 full hookups, electric, 102 elec-water hookups, 15/20/30 amp, tables, grill, water, dump, firewood, pet friendly, pool, playground, 140 Seasonals, (C)",26261,http://www.oakcrestcampgrounds.com/,,,camp_rvt_pin,4,https://www.allstays.com/reviews2/review.php?LocID=262
171295,Campground,Lazy Village Campground and RV Park,57,13610 Highway 2 East,West Portsmouth,OH,45663,740-858-2409,38.70529,-83.08338,"$$$$, 104 sites, Apr 1-Oct 31, RVs only, All ages, No tent, 70 ft max RV length, 557 ft elev, Accepts Big Rigs, 5 pull thrus, 44 full hookups, electric, 35 elec-water hookups, 20/30/50 amp, 12 amp sites, tables, grill, water, dump, RV Storage, laundry, firewood, internet, pet friendly extra rules, pool, playground, Seasonals, (C)",26262,http://www.lazyvillage.com/,,,camp_rv_pin,1,https://www.allstays.com/reviews2/review.php?LocID=262
